unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
201	189	0	0	0	0	20691.6	730
221	200	0	0	0	0	21939.7	731
210	187	0	0	0	0	27974.8	732
207	208	0	0	0	0	32326.5	733
223	205	0	0	0	0	31881.3	734
206	230	0	0	0	0	25736.0	735
216	219	0	0	0	0	23831.7	736
211	195	0	0	0	0	25322.0	737
193	223	0	0	0	0	30488.9	738
206	224	0	0	0	0	26077.3	739
214	214	0	0	0	0	34978.5	740
191	201	0	0	0	0	32924.7	741
198	190	0	0	0	0	29027.0	742
221	219	0	0	0	0	26247.0	743
218	219	0	0	0	0	39759.2	744
223	182	0	0	0	0	21939.8	745
235	227	0	0	0	0	31718.1	746
211	204	0	0	0	0	25627.6	747
219	183	0	0	0	0	36760.4	748
206	212	0	0	0	0	38970.2	749
185	190	0	0	0	0	24828.3	750
233	199	0	0	0	0	34962.8	751
235	203	0	0	0	0	30515.3	752
205	199	0	0	0	0	29754.3	753
219	185	0	0	0	0	31363.7	754
232	190	0	0	0	0	35278.8	755
214	202	0	0	0	0	21877.6	756
205	237	0	0	0	0	36206.2	757
205	209	0	0	0	0	28983.7	758
186	216	0	0	0	0	20058.6	759
205	207	0	0	0	0	27049.4	760
211	226	0	0	0	0	29949.0	761
196	223	0	0	0	0	39891.8	762
226	231	0	0	0	0	24382.5	763
192	195	0	0	0	0	24976.4	764
207	194	0	0	0	0	26411.2	765
167	193	0	0	0	0	26100.6	766
230	198	0	0	0	0	25549.2	767
192	220	0	0	0	0	32811.9	768
213	229	0	0	0	0	34917.0	769
222	226	0	0	0	0	39612.6	770
220	215	0	0	0	0	35999.9	771
234	188	0	0	0	0	29943.5	772
196	215	0	0	0	0	28656.1	773
219	217	0	0	0	0	22294.7	774
212	221	0	0	0	0	33121.2	775
217	195	0	0	0	0	35668.9	776
209	222	0	0	0	0	27504.0	777
209	223	0	0	0	0	38384.5	778
233	206	0	0	0	0	20327.9	779
234	229	0	0	0	0	21209.9	780
176	202	0	0	0	0	33508.7	781
219	227	0	0	0	0	25352.8	782
205	203	0	0	0	0	38943.8	783
185	232	0	0	0	0	23886.6	784
220	200	0	0	0	0	25792.0	785
252	222	0	0	0	0	39765.2	786
234	232	0	0	0	0	31374.7	787
220	215	0	0	0	0	23565.0	788
224	214	0	0	0	0	33363.7	789
231	203	0	0	0	0	22465.6	790
207	193	0	0	0	0	32791.4	791
208	206	0	0	0	0	25616.8	792
203	220	0	0	0	0	35521.0	793
217	233	0	0	0	0	28134.5	794
241	189	0	0	0	0	23346.1	795
197	206	0	0	0	0	31954.2	796
216	220	0	0	0	0	38247.4	797
238	206	0	0	0	0	27923.1	798
212	222	0	0	0	0	22591.6	799
189	193	0	0	0	0	32180.9	800
209	223	0	0	0	0	21239.1	801
219	198	0	0	0	0	35937.1	802
222	213	0	0	0	0	29445.5	803
222	187	0	0	0	0	29550.1	804
207	219	0	0	0	0	24774.2	805
209	213	0	0	0	0	30410.0	806
230	218	0	0	0	0	37199.3	807
224	190	0	0	0	0	21346.4	808
207	202	0	0	0	0	39986.2	809
206	203	0	0	0	0	28036.2	810
213	215	0	0	0	0	21126.3	811
187	192	0	0	0	0	22073.6	812
216	218	0	0	0	0	26604.8	813
211	223	0	0	0	0	34676.7	814
225	189	0	0	0	0	31794.9	815
208	217	0	0	0	0	26412.1	816
230	207	0	0	0	0	36684.1	817
213	231	0	0	0	0	31958.0	818
230	224	0	0	0	0	36061.6	819
240	211	0	0	0	0	23857.0	820
235	233	0	0	0	0	25420.2	821
229	215	0	0	0	0	21406.5	822
180	237	0	0	0	0	21870.5	823
249	211	0	0	0	0	30721.2	824
225	196	0	0	0	0	20995.4	825
237	251	0	0	0	0	29053.9	826
218	219	0	0	0	0	31648.5	827
222	216	0	0	0	0	22463.8	828
217	210	0	0	0	0	28943.3	829
223	200	0	0	0	0	27479.0	830
209	232	0	0	0	0	27501.7	831
195	214	0	0	0	0	31487.9	832
205	241	0	0	0	0	26900.4	833
190	234	0	0	0	0	30647.3	834
247	232	0	0	0	0	31443.9	835
208	188	0	0	0	0	24681.1	836
207	223	0	0	0	0	20507.8	837
227	223	0	0	0	0	34762.2	838
236	245	0	0	0	0	20240.8	839
234	212	0	0	0	0	28225.6	840
236	215	0	0	0	0	25808.3	841
237	189	0	0	0	0	31503.0	842
217	233	0	0	0	0	31126.2	843
191	229	0	0	0	0	21884.8	844
192	236	0	0	0	0	20135.5	845
234	241	0	0	0	0	27136.8	846
205	203	0	0	0	0	34082.3	847
210	205	0	0	0	0	20659.0	848
229	226	0	0	0	0	34327.8	849
219	221	0	0	0	0	39651.2	850
223	237	0	0	0	0	23159.2	851
249	192	0	0	0	0	24655.7	852
220	217	0	0	0	0	29770.0	853
197	204	0	0	0	0	23475.4	854
206	208	0	0	0	0	25450.6	855
222	211	0	0	0	0	22528.4	856
233	226	0	0	0	0	25267.6	857
188	222	0	0	0	0	35949.8	858
195	225	0	0	0	0	35994.0	859
217	233	0	0	0	0	22868.3	860
208	212	0	0	0	0	20034.0	861
225	214	0	0	0	0	34066.0	862
240	239	0	0	0	0	37613.0	863
235	233	0	0	0	0	22144.0	864
216	222	0	0	0	0	24099.9	865
235	207	0	0	0	0	37580.5	866
191	219	0	0	0	0	34905.8	867
231	249	0	0	0	0	34945.7	868
208	236	0	0	0	0	36706.9	869
224	233	0	0	0	0	27488.3	870
220	228	0	0	0	0	22189.7	871
212	205	0	0	0	0	31310.1	872
238	198	0	0	0	0	22846.0	873
224	212	0	0	0	0	35795.7	874
211	207	0	0	0	0	27059.9	875
242	238	0	0	0	0	35851.4	876
231	250	0	0	0	0	28930.4	877
227	252	0	0	0	0	28596.8	878
248	224	0	0	0	0	28171.0	879
199	191	0	0	0	0	22856.0	880
239	242	0	0	0	0	20329.3	881
223	213	0	0	0	0	32844.2	882
206	226	0	0	0	0	25075.6	883
238	237	0	0	0	0	26821.9	884
212	213	0	0	0	0	25376.5	885
230	204	0	0	0	0	37987.2	886
240	233	0	0	0	0	33395.4	887
236	207	0	0	0	0	35281.1	888
214	215	0	0	0	0	32033.7	889
218	237	0	0	0	0	26473.1	890
230	218	0	0	0	0	35348.4	891
214	219	0	0	0	0	38319.4	892
226	253	0	0	0	0	39908.2	893
214	227	0	0	0	0	28493.3	894
252	229	0	0	0	0	23815.0	895
270	219	0	0	0	0	30200.7	896
210	224	0	0	0	0	26983.9	897
242	218	0	0	0	0	23605.7	898
217	233	0	0	0	0	33065.4	899
233	238	0	0	0	0	35331.4	900
224	227	0	0	0	0	26706.9	901
252	220	0	0	0	0	39989.2	902
222	205	0	0	0	0	38685.8	903
222	215	0	0	0	0	33343.7	904
230	215	0	0	0	0	31863.6	905
215	220	0	0	0	0	27158.2	906
208	207	0	0	0	0	23916.8	907
231	242	0	0	0	0	37247.6	908
210	243	0	0	0	0	30807.6	909
237	221	0	0	0	0	36974.9	910
221	238	0	0	0	0	27739.6	911
224	218	0	0	0	0	36112.5	912
234	196	0	0	0	0	22410.5	913
270	213	0	0	0	0	39711.9	914
194	245	0	0	0	0	39367.9	915
230	209	0	0	0	0	26311.0	916
243	208	0	0	0	0	37182.9	917
199	237	0	0	0	0	39727.5	918
217	251	0	0	0	0	24955.9	919
213	203	0	0	0	0	33363.8	920
251	212	0	0	0	0	33504.4	921
251	245	0	0	0	0	32948.1	922
255	225	0	0	0	0	34317.5	923
222	239	0	0	0	0	28933.3	924
231	219	0	0	0	0	20158.3	925
231	215	0	0	0	0	31277.2	926
218	239	0	0	0	0	22560.5	927
232	229	0	0	0	0	21572.2	928
222	205	0	0	0	0	32756.0	929
231	221	0	0	0	0	20068.6	930
200	222	0	0	0	0	20351.4	931
222	215	0	0	0	0	38723.0	932
232	212	0	0	0	0	35503.9	933
232	234	0	0	0	0	26580.4	934
226	223	0	0	0	0	21995.9	935
246	202	0	0	0	0	38672.1	936
223	222	0	0	0	0	28425.3	937
240	251	0	0	0	0	36241.5	938
209	205	0	0	0	0	26633.4	939
232	234	0	0	0	0	35002.5	940
220	250	0	0	0	0	38426.5	941
218	233	0	0	0	0	23746.9	942
225	208	0	0	0	0	22107.0	943
248	237	0	0	0	0	27221.0	944
220	219	0	0	0	0	26479.9	945
236	223	0	0	0	0	20305.5	946
214	240	0	0	0	0	27671.2	947
242	263	0	0	0	0	29041.3	948
261	243	0	0	0	0	20239.3	949
236	216	0	0	0	0	25418.8	950
253	235	0	0	0	0	32622.7	951
228	229	0	0	0	0	27195.6	952
230	226	0	0	0	0	21721.5	953
223	227	0	0	0	0	30165.3	954
232	230	0	0	0	0	35439.1	955
216	245	0	0	0	0	38041.7	956
230	231	0	0	0	0	29060.0	957
237	232	0	0	0	0	23857.7	958
206	252	0	0	0	0	23503.9	959
250	230	0	0	0	0	35955.9	960
222	219	0	0	0	0	29721.8	961
209	218	0	0	0	0	25311.6	962
226	220	0	0	0	0	26380.5	963
232	251	0	0	0	0	26522.9	964
263	232	0	0	0	0	32013.5	965
212	224	0	0	0	0	39539.9	966
258	240	0	0	0	0	20807.1	967
220	227	0	0	0	0	34487.3	968
230	218	0	0	0	0	35924.0	969
238	242	0	0	0	0	26467.6	970
252	228	0	0	0	0	34321.0	971
232	234	0	0	0	0	34968.8	972
222	245	0	0	0	0	25971.5	973
231	214	0	0	0	0	28930.4	974
258	230	0	0	0	0	20142.1	975
228	228	0	0	0	0	31820.8	976
254	226	0	0	0	0	32134.0	977
229	234	0	0	0	0	33178.1	978
224	226	0	0	0	0	24301.1	979
251	243	0	0	0	0	24522.8	980
246	228	0	0	0	0	30787.1	981
259	249	0	0	0	0	20906.3	982
220	245	0	0	0	0	25993.5	983
233	244	0	0	0	0	38578.7	984
224	225	0	0	0	0	39938.1	985
240	245	0	0	0	0	34233.5	986
224	223	0	0	0	0	21383.1	987
255	252	0	0	0	0	21614.0	988
235	228	0	0	0	0	27254.2	989
242	242	0	0	0	0	26201.0	990
239	240	0	0	0	0	33453.9	991
239	246	0	0	0	0	27064.7	992
268	231	0	0	0	0	35666.1	993
249	249	0	0	0	0	21645.9	994
234	235	0	0	0	0	32047.2	995
275	229	0	0	0	0	35047.8	996
206	239	0	0	0	0	33898.2	997
208	218	0	0	0	0	20207.4	998
275	247	0	0	0	0	29498.8	999
227	239	0	0	0	0	38368.5	1000
246	248	0	0	0	0	22886.0	1001
226	214	0	0	0	0	24302.6	1002
246	230	0	0	0	0	22951.3	1003
233	240	0	0	0	0	31054.5	1004
227	269	0	0	0	0	26526.9	1005
247	240	0	0	0	0	25290.2	1006
235	243	0	0	0	0	22245.4	1007
234	220	0	0	0	0	32115.7	1008
221	232	0	0	0	0	31595.8	1009
262	224	0	0	0	0	25916.0	1010
260	211	0	0	0	0	31444.4	1011
263	240	0	0	0	0	25452.7	1012
201	276	0	0	0	0	25164.7	1013
228	225	0	0	0	0	39966.0	1014
224	246	0	0	0	0	35826.7	1015
236	253	0	0	0	0	39066.7	1016
204	233	0	0	0	0	25111.6	1017
198	219	0	0	0	0	26548.4	1018
225	206	0	0	0	0	22378.6	1019
252	225	0	0	0	0	21086.8	1020
249	235	0	0	0	0	35400.9	1021
224	210	0	0	0	0	22452.6	1022
244	241	0	0	0	0	36205.4	1023
213	215	0	0	0	0	35606.6	1024
262	237	0	0	0	0	20165.1	1025
241	252	0	0	0	0	35267.3	1026
258	207	0	0	0	0	24302.1	1027
232	223	0	0	0	0	29855.7	1028
229	256	0	0	0	0	38636.4	1029
251	263	0	0	0	0	38702.3	1030
259	224	0	0	0	0	33700.9	1031
242	263	0	0	0	0	21605.6	1032
225	234	0	0	0	0	28318.2	1033
215	222	0	0	0	0	29234.8	1034
240	237	0	0	0	0	30960.9	1035
229	251	0	0	0	0	39368.5	1036
250	244	0	0	0	0	29427.6	1037
205	230	0	0	0	0	27357.9	1038
226	231	0	0	0	0	34042.1	1039
229	248	0	0	0	0	20088.5	1040
215	265	0	0	0	0	38913.4	1041
232	239	0	0	0	0	31151.6	1042
232	215	0	0	0	0	35969.6	1043
217	232	0	0	0	0	21444.3	1044
233	222	0	0	0	0	34259.0	1045
229	226	0	0	0	0	22400.4	1046
227	212	0	0	0	0	26267.7	1047
212	258	0	0	0	0	23645.7	1048
235	213	0	0	0	0	23319.3	1049
221	208	0	0	0	0	20297.8	1050
219	246	0	0	0	0	30906.6	1051
253	230	0	0	0	0	27232.9	1052
225	227	0	0	0	0	25626.3	1053
204	234	0	0	0	0	23040.3	1054
212	231	0	0	0	0	24552.0	1055
244	251	0	0	0	0	21203.0	1056
230	238	0	0	0	0	24821.5	1057
222	253	0	0	0	0	29649.7	1058
237	229	0	0	0	0	37477.1	1059
223	231	0	0	0	0	32533.4	1060
232	217	0	0	0	0	24347.4	1061
258	233	0	0	0	0	37197.7	1062
220	237	0	0	0	0	32910.9	1063
265	232	0	0	0	0	20234.8	1064
204	226	0	0	0	0	34135.7	1065
234	240	0	0	0	0	27252.9	1066
246	226	0	0	0	0	33457.2	1067
240	235	0	0	0	0	22475.0	1068
221	220	0	0	0	0	37218.4	1069
233	236	0	0	0	0	37577.3	1070
244	238	0	0	0	0	23845.9	1071
242	220	0	0	0	0	26477.5	1072
235	207	0	0	0	0	34843.4	1073
229	225	0	0	0	0	22840.1	1074
226	223	0	0	0	0	26081.2	1075
234	217	0	0	0	0	35982.7	1076
234	232	0	0	0	0	39601.7	1077
238	235	0	0	0	0	35076.5	1078
214	233	0	0	0	0	38021.3	1079
219	264	0	0	0	0	27876.1	1080
218	228	0	0	0	0	22014.5	1081
222	206	0	0	0	0	20825.6	1082
239	227	0	0	0	0	25522.4	1083
223	222	0	0	0	0	38839.8	1084
238	218	0	0	0	0	38502.2	1085
213	247	0	0	0	0	23938.0	1086
208	227	0	0	0	0	33836.4	1087
247	237	0	0	0	0	24004.3	1088
240	232	0	0	0	0	30409.4	1089
205	226	0	0	0	0	35501.7	1090
238	235	0	0	0	0	26974.4	1091
235	205	0	0	0	0	38899.7	1092
209	242	0	0	0	0	20215.9	1093
219	206	0	0	0	0	31317.6	1094
260	228	0	0	0	0	24776.4	1095
268	232	0	0	0	0	29494.6	1096
233	212	0	0	0	0	39893.5	1097
237	228	0	0	0	0	33205.0	1098
232	203	0	0	0	0	23155.4	1099
226	244	0	0	0	0	31660.2	1100
225	215	0	0	0	0	24342.4	1101
219	214	0	0	0	0	34289.9	1102
222	249	0	0	0	0	35151.8	1103
196	226	0	0	0	0	22093.8	1104
202	207	0	0	0	0	20677.0	1105
236	223	0	0	0	0	24983.8	1106
217	215	0	0	0	0	27442.2	1107
198	208	0	0	0	0	38708.8	1108
232	223	0	0	0	0	23470.9	1109
229	243	0	0	0	0	36108.1	1110
236	235	0	0	0	0	28772.0	1111
250	218	0	0	0	0	33810.4	1112
219	238	0	0	0	0	31435.0	1113
207	218	0	0	0	0	37737.2	1114
218	222	0	0	0	0	35365.6	1115
217	241	0	0	0	0	23227.2	1116
228	253	0	0	0	0	32676.6	1117
247	241	0	0	0	0	29511.7	1118
224	211	0	0	0	0	33225.1	1119
227	208	0	0	0	0	33921.8	1120
233	215	0	0	0	0	21494.5	1121
238	249	0	0	0	0	34265.5	1122
239	223	0	0	0	0	27765.4	1123
196	235	0	0	0	0	23419.3	1124
209	204	0	0	0	0	31573.6	1125
214	236	0	0	0	0	34384.3	1126
224	215	0	0	0	0	23014.8	1127
217	227	0	0	0	0	33753.0	1128
244	210	0	0	0	0	32740.3	1129
210	229	0	0	0	0	34027.8	1130
230	191	0	0	0	0	37275.9	1131
212	256	0	0	0	0	27690.6	1132
247	204	0	0	0	0	31997.1	1133
205	227	0	0	0	0	26710.0	1134
214	223	0	0	0	0	22221.3	1135
240	227	0	0	0	0	20678.1	1136
236	199	0	0	0	0	29881.1	1137
209	235	0	0	0	0	23981.0	1138
226	225	0	0	0	0	20020.9	1139
220	214	0	0	0	0	25373.0	1140
231	245	0	0	0	0	29089.9	1141
244	243	0	0	0	0	22148.2	1142
229	215	0	0	0	0	24655.7	1143
231	216	0	0	0	0	32972.3	1144
230	237	0	0	0	0	22641.7	1145
231	215	0	0	0	0	35520.6	1146
220	219	0	0	0	0	38155.8	1147
206	247	0	0	0	0	33737.5	1148
234	226	0	0	0	0	28612.8	1149
205	217	0	0	0	0	20808.3	1150
217	232	0	0	0	0	34598.0	1151
213	202	0	0	0	0	28257.3	1152
205	211	0	0	0	0	37445.5	1153
212	226	0	0	0	0	29061.2	1154
230	196	0	0	0	0	36595.7	1155
221	252	0	0	0	0	39454.4	1156
245	204	0	0	0	0	33273.1	1157
214	244	0	0	0	0	37950.0	1158
215	236	0	0	0	0	20235.5	1159
229	201	0	0	0	0	26715.9	1160
217	210	0	0	0	0	26098.7	1161
231	221	0	0	0	0	36961.8	1162
224	221	0	0	0	0	30959.7	1163
220	245	0	0	0	0	21259.0	1164
202	209	0	0	0	0	30826.7	1165
211	213	0	0	0	0	32255.0	1166
204	213	0	0	0	0	26010.9	1167
231	218	0	0	0	0	35858.4	1168
202	219	0	0	0	0	28643.5	1169
224	208	0	0	0	0	34946.1	1170
200	197	0	0	0	0	31955.3	1171
219	243	0	0	0	0	27313.8	1172
216	204	0	0	0	0	31110.6	1173
214	215	0	0	0	0	20722.0	1174
219	224	0	0	0	0	29234.7	1175
255	215	0	0	0	0	28517.4	1176
253	211	0	0	0	0	37590.2	1177
221	215	0	0	0	0	38372.0	1178
243	203	0	0	0	0	37736.6	1179
208	200	0	0	0	0	22880.8	1180
203	205	0	0	0	0	31079.8	1181
202	215	0	0	0	0	34781.7	1182
217	197	0	0	0	0	38943.9	1183
226	207	0	0	0	0	27175.3	1184
229	220	0	0	0	0	26049.8	1185
231	229	0	0	0	0	32508.8	1186
197	212	0	0	0	0	21882.6	1187
239	217	0	0	0	0	27818.7	1188
211	246	0	0	0	0	37997.5	1189
219	226	0	0	0	0	39523.1	1190
212	215	0	0	0	0	31560.8	1191
224	200	0	0	0	0	38187.2	1192
223	202	0	0	0	0	35606.3	1193
209	222	0	0	0	0	23743.5	1194
231	237	0	0	0	0	26073.4	1195
223	236	0	0	0	0	30351.9	1196
222	232	0	0	0	0	20832.5	1197
215	195	0	0	0	0	32178.1	1198
218	209	0	0	0	0	24722.2	1199
196	204	0	0	0	0	22675.7	1200
196	211	0	0	0	0	30802.6	1201
218	213	0	0	0	0	31648.8	1202
202	199	0	0	0	0	20931.4	1203
222	186	0	0	0	0	34662.0	1204
220	207	0	0	0	0	22615.7	1205
207	214	0	0	0	0	24762.7	1206
226	242	0	0	0	0	27174.0	1207
219	195	0	0	0	0	20072.4	1208
220	222	0	0	0	0	36683.3	1209
211	211	0	0	0	0	37884.8	1210
219	207	0	0	0	0	27492.6	1211
218	190	0	0	0	0	36593.6	1212
243	217	0	0	0	0	31134.5	1213
203	189	0	0	0	0	32432.7	1214
188	199	0	0	0	0	34329.1	1215
211	194	0	0	0	0	29358.9	1216
234	208	0	0	0	0	21674.1	1217
208	230	0	0	0	0	26170.5	1218
239	191	0	0	0	0	21746.8	1219
197	224	0	0	0	0	23809.5	1220
205	216	0	0	0	0	38714.6	1221
227	187	0	0	0	0	27087.7	1222
221	211	0	0	0	0	34250.6	1223
213	192	0	0	0	0	26860.4	1224
200	207	0	0	0	0	28012.4	1225
207	215	0	0	0	0	25350.1	1226
197	186	0	0	0	0	35273.8	1227
211	184	0	0	0	0	30210.7	1228
221	232	0	0	0	0	26216.0	1229
205	205	0	0	0	0	37614.8	1230
203	218	0	0	0	0	35083.3	1231
189	219	0	0	0	0	21930.0	1232
219	231	0	0	0	0	23417.3	1233
190	232	0	0	0	0	23261.7	1234
218	210	0	0	0	0	30027.3	1235
224	215	0	0	0	0	22718.8	1236
204	230	0	0	0	0	31902.3	1237
236	190	0	0	0	0	31661.2	1238
207	234	0	0	0	0	36627.6	1239
203	209	0	0	0	0	36058.0	1240
220	200	0	0	0	0	24284.7	1241
185	193	0	0	0	0	22449.2	1242
202	221	0	0	0	0	28245.8	1243
238	215	0	0	0	0	23988.8	1244
190	220	0	0	0	0	38682.0	1245
207	201	0	0	0	0	26581.7	1246
215	234	0	0	0	0	27035.8	1247
222	218	0	0	0	0	20534.2	1248
200	201	0	0	0	0	26710.5	1249
207	178	0	0	0	0	22118.6	1250
217	238	0	0	0	0	39323.8	1251
206	225	0	0	0	0	27045.5	1252
208	219	0	0	0	0	26090.6	1253
211	222	0	0	0	0	39696.4	1254
179	224	0	0	0	0	37547.9	1255
212	228	0	0	0	0	35444.5	1256
221	215	0	0	0	0	26823.4	1257
200	210	0	0	0	0	26060.4	1258
195	215	0	0	0	0	30553.9	1259
240	200	0	0	0	0	36467.8	1260
207	186	0	0	0	0	38300.1	1261
231	202	0	0	0	0	31084.0	1262
180	219	0	0	0	0	20497.7	1263
224	206	0	0	0	0	34680.9	1264
222	218	0	0	0	0	24884.5	1265
197	204	0	0	0	0	32164.9	1266
203	218	0	0	0	0	31919.2	1267
226	165	0	0	0	0	27050.0	1268
199	185	0	0	0	0	27835.2	1269
195	217	0	0	0	0	29463.1	1270
203	230	0	0	0	0	34193.6	1271
204	171	0	0	0	0	35239.7	1272
188	211	0	0	0	0	28871.7	1273
199	209	0	0	0	0	32412.1	1274
223	204	0	0	0	0	25117.4	1275
210	205	0	0	0	0	30396.8	1276
185	194	0	0	0	0	20773.9	1277
215	216	0	0	0	0	27913.5	1278
195	231	0	0	0	0	29065.2	1279
227	215	0	0	0	0	35540.9	1280
213	194	0	0	0	0	36540.9	1281
198	211	0	0	0	0	26596.9	1282
201	194	0	0	0	0	25749.6	1283
197	224	0	0	0	0	38037.3	1284
200	206	0	0	0	0	36187.4	1285
204	209	0	0	0	0	31399.0	1286
196	201	0	0	0	0	36397.1	1287
218	188	0	0	0	0	20063.4	1288
210	223	0	0	0	0	27303.3	1289
203	206	0	0	0	0	20807.9	1290
206	207	0	0	0	0	33341.0	1291
184	236	0	0	0	0	23176.8	1292
205	186	0	0	0	0	24540.1	1293
207	194	0	0	0	0	39255.9	1294
189	192	0	0	0	0	21825.8	1295
218	226	0	0	0	0	31447.7	1296
200	212	0	0	0	0	25606.6	1297
198	217	0	0	0	0	23665.4	1298
191	218	0	0	0	0	21855.7	1299
215	215	0	0	0	0	37482.2	1300
212	200	0	0	0	0	31237.9	1301
197	199	0	0	0	0	38808.8	1302
207	200	0	0	0	0	37115.2	1303
197	209	0	0	0	0	22962.2	1304
211	201	0	0	0	0	22641.8	1305
235	194	0	0	0	0	24376.6	1306
246	207	0	0	0	0	35789.9	1307
201	189	0	0	0	0	27630.0	1308
189	190	0	0	0	0	20943.6	1309
182	208	0	0	0	0	26950.0	1310
194	203	0	0	0	0	20577.5	1311
203	210	0	0	0	0	33898.6	1312
176	228	0	0	0	0	35789.0	1313
223	217	0	0	0	0	21190.4	1314
203	205	0	0	0	0	38265.5	1315
201	217	0	0	0	0	23419.6	1316
199	214	0	0	0	0	37056.8	1317
181	213	0	0	0	0	30411.7	1318
229	203	0	0	0	0	22902.8	1319
218	200	0	0	0	0	39957.9	1320
186	211	0	0	0	0	23009.1	1321
209	191	0	0	0	0	31850.3	1322
207	204	0	0	0	0	24053.7	1323
208	192	0	0	0	0	38364.9	1324
162	207	0	0	0	0	26011.6	1325
192	191	0	0	0	0	38412.0	1326
214	195	0	0	0	0	36695.9	1327
180	198	0	0	0	0	33537.4	1328
212	166	0	0	0	0	31350.7	1329
225	188	0	0	0	0	34255.4	1330
192	213	0	0	0	0	35402.3	1331
182	192	0	0	0	0	36289.6	1332
215	189	0	0	0	0	21455.3	1333
205	231	0	0	0	0	22519.1	1334
185	195	0	0	0	0	35381.3	1335
199	170	0	0	0	0	25317.4	1336
190	195	0	0	0	0	32551.7	1337
196	199	0	0	0	0	29474.7	1338
184	192	0	0	0	0	31836.3	1339
197	170	0	0	0	0	36097.2	1340
200	209	0	0	0	0	32782.3	1341
193	203	0	0	0	0	23614.7	1342
217	197	0	0	0	0	22715.7	1343
180	187	0	0	0	0	20579.3	1344
207	209	0	0	0	0	29199.3	1345
213	179	0	0	0	0	22051.2	1346
203	219	0	0	0	0	22385.2	1347
197	195	0	0	0	0	37874.3	1348
218	209	0	0	0	0	38558.3	1349
187	198	0	0	0	0	24215.2	1350
194	185	0	0	0	0	27408.7	1351
183	195	0	0	0	0	27789.8	1352
178	189	0	0	0	0	20372.2	1353
172	182	0	0	0	0	21812.6	1354
194	185	0	0	0	0	38012.8	1355
192	175	0	0	0	0	20194.0	1356
205	207	0	0	0	0	22391.7	1357
205	172	0	0	0	0	21055.5	1358
195	214	0	0	0	0	27069.5	1359
232	210	0	0	0	0	32760.7	1360
195	215	0	0	0	0	24458.8	1361
195	188	0	0	0	0	32781.3	1362
184	184	0	0	0	0	38329.3	1363
186	204	0	0	0	0	21777.1	1364
200	218	0	0	0	0	22992.4	1365
208	196	0	0	0	0	34911.5	1366
198	190	0	0	0	0	35899.5	1367
198	189	0	0	0	0	39117.2	1368
211	197	0	0	0	0	25148.9	1369
213	201	0	0	0	0	24644.3	1370
195	194	0	0	0	0	26868.4	1371
185	184	0	0	0	0	36309.2	1372
185	174	0	0	0	0	24855.0	1373
194	209	0	0	0	0	25825.4	1374
213	186	0	0	0	0	26218.3	1375
197	207	0	0	0	0	28992.1	1376
188	221	0	0	0	0	23850.5	1377
187	223	0	0	0	0	37496.6	1378
209	209	0	0	0	0	25698.4	1379
214	186	0	0	0	0	34575.1	1380
202	181	0	0	0	0	34164.6	1381
200	182	0	0	0	0	24034.6	1382
193	200	0	0	0	0	31201.6	1383
171	197	0	0	0	0	26455.6	1384
208	212	0	0	0	0	21185.8	1385
207	203	0	0	0	0	22847.8	1386
178	169	0	0	0	0	28639.0	1387
193	210	0	0	0	0	21416.3	1388
193	180	0	0	0	0	24212.8	1389
187	178	0	0	0	0	39545.7	1390
186	220	0	0	0	0	37873.1	1391
170	178	0	0	0	0	39453.5	1392
209	182	0	0	0	0	39680.4	1393
191	195	0	0	0	0	38878.5	1394
167	215	0	0	0	0	39581.1	1395
185	200	0	0	0	0	21139.2	1396
169	186	0	0	0	0	38255.9	1397
190	196	0	0	0	0	29419.1	1398
213	167	0	0	0	0	28862.3	1399
190	198	0	0	0	0	32393.3	1400
200	212	0	0	0	0	31853.2	1401
197	185	0	0	0	0	29542.2	1402
182	196	0	0	0	0	26415.3	1403
199	188	0	0	0	0	34993.2	1404
190	196	0	0	0	0	30803.7	1405
201	174	0	0	0	0	37877.5	1406
165	192	0	0	0	0	34211.4	1407
186	208	0	0	0	0	37902.0	1408
196	191	0	0	0	0	33824.0	1409
206	208	0	0	0	0	37643.6	1410
243	187	0	0	0	0	26955.7	1411
199	168	0	0	0	0	30738.1	1412
180	191	0	0	0	0	23283.5	1413
185	219	0	0	0	0	23615.6	1414
169	173	0	0	0	0	23735.0	1415
200	181	0	0	0	0	24963.1	1416
183	221	0	0	0	0	26791.0	1417
169	181	0	0	0	0	20510.1	1418
199	170	0	0	0	0	34867.4	1419
195	209	0	0	0	0	31124.1	1420
221	185	0	0	0	0	23078.9	1421
201	184	0	0	0	0	37416.0	1422
178	161	0	0	0	0	38475.2	1423
216	201	0	0	0	0	21215.1	1424
221	168	0	0	0	0	28891.6	1425
171	193	0	0	0	0	30997.4	1426
166	186	0	0	0	0	32970.6	1427
191	184	0	0	0	0	24822.4	1428
186	188	0	0	0	0	33684.1	1429
170	191	0	0	0	0	33177.8	1430
192	164	0	0	0	0	32908.4	1431
180	217	0	0	0	0	26489.2	1432
169	185	0	0	0	0	24776.9	1433
172	191	0	0	0	0	37134.4	1434
190	192	0	0	0	0	26779.3	1435
186	167	0	0	0	0	24497.3	1436
187	227	0	0	0	0	36354.1	1437
184	199	0	0	0	0	31067.9	1438
210	200	0	0	0	0	21858.5	1439
