unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
97	85	0	0	0	0	38113.2	730
97	109	0	0	0	0	31627.1	731
85	94	0	0	0	0	26278.3	732
108	115	0	0	0	0	27572.8	733
94	106	0	0	0	0	27140.5	734
90	80	0	0	0	0	28914.9	735
97	108	0	0	0	0	34452.5	736
109	113	0	0	0	0	35995.9	737
93	101	0	0	0	0	20664.2	738
113	105	0	0	0	0	33454.7	739
103	90	0	0	0	0	27441.5	740
116	98	0	0	0	0	20376.3	741
107	97	0	0	0	0	37845.4	742
102	103	0	0	0	0	39255.7	743
103	115	0	0	0	0	32705.9	744
109	100	0	0	0	0	23908.7	745
90	109	0	0	0	0	34414.7	746
92	119	0	0	0	0	31393.8	747
112	120	0	0	0	0	35279.9	748
117	116	0	0	0	0	22192.8	749
92	83	0	0	0	0	23802.7	750
101	106	0	0	0	0	27965.9	751
110	104	0	0	0	0	28420.5	752
107	108	0	0	0	0	32677.0	753
86	113	0	0	0	0	32245.9	754
104	90	0	0	0	0	22706.5	755
115	119	0	0	0	0	22301.5	756
116	103	0	0	0	0	29003.4	757
86	90	0	0	0	0	39728.1	758
99	117	0	0	0	0	28597.7	759
111	116	0	0	0	0	35238.8	760
112	88	0	0	0	0	20605.1	761
133	102	0	0	0	0	33355.5	762
107	115	0	0	0	0	37919.6	763
107	127	0	0	0	0	30802.7	764
123	110	0	0	0	0	37988.0	765
122	112	0	0	0	0	34758.4	766
100	121	0	0	0	0	34841.8	767
114	112	0	0	0	0	31223.8	768
108	118	0	0	0	0	23604.7	769
100	121	0	0	0	0	37914.7	770
120	108	0	0	0	0	34181.0	771
111	106	0	0	0	0	37137.8	772
126	111	0	0	0	0	36814.9	773
128	104	0	0	0	0	21368.1	774
124	104	0	0	0	0	39972.3	775
125	118	0	0	0	0	36770.9	776
92	112	0	0	0	0	39906.8	777
116	103	0	0	0	0	20371.5	778
109	114	0	0	0	0	33185.9	779
114	107	0	0	0	0	25949.5	780
118	99	0	0	0	0	39115.7	781
115	124	0	0	0	0	36726.3	782
124	114	0	0	0	0	21413.9	783
128	111	0	0	0	0	22404.7	784
118	114	0	0	0	0	23325.1	785
130	115	0	0	0	0	24574.6	786
134	127	0	0	0	0	27813.8	787
121	124	0	0	0	0	39355.2	788
129	109	0	0	0	0	25413.4	789
126	137	0	0	0	0	22758.4	790
99	122	0	0	0	0	22359.2	791
133	124	0	0	0	0	20087.7	792
131	99	0	0	0	0	20620.9	793
118	156	0	0	0	0	20327.3	794
109	114	0	0	0	0	33856.7	795
127	120	0	0	0	0	38500.8	796
111	113	0	0	0	0	36646.8	797
142	119	0	0	0	0	24713.2	798
123	145	0	0	0	0	20707.3	799
131	131	0	0	0	0	31204.7	800
129	139	0	0	0	0	26383.8	801
126	136	0	0	0	0	27547.6	802
129	109	0	0	0	0	20730.1	803
142	127	0	0	0	0	37819.6	804
157	132	0	0	0	0	37579.7	805
113	112	0	0	0	0	30485.7	806
130	136	0	0	0	0	23619.5	807
113	136	0	0	0	0	30981.9	808
120	143	0	0	0	0	39664.7	809
129	111	0	0	0	0	32008.3	810
133	154	0	0	0	0	33149.4	811
137	135	0	0	0	0	26079.4	812
120	122	0	0	0	0	33789.5	813
139	118	0	0	0	0	30569.2	814
134	125	0	0	0	0	21871.6	815
129	140	0	0	0	0	29864.8	816
142	141	0	0	0	0	28273.0	817
112	132	0	0	0	0	34437.2	818
123	110	0	0	0	0	31086.5	819
126	135	0	0	0	0	27629.9	820
122	145	0	0	0	0	33349.8	821
139	148	0	0	0	0	21256.1	822
160	144	0	0	0	0	20072.9	823
128	146	0	0	0	0	32638.3	824
135	120	0	0	0	0	22347.8	825
132	124	0	0	0	0	39594.4	826
117	126	0	0	0	0	28539.9	827
136	120	0	0	0	0	30397.3	828
140	139	0	0	0	0	30056.9	829
145	147	0	0	0	0	36987.8	830
157	125	0	0	0	0	36818.1	831
148	135	0	0	0	0	24375.7	832
135	148	0	0	0	0	30277.7	833
130	166	0	0	0	0	31941.1	834
137	135	0	0	0	0	37289.5	835
121	126	0	0	0	0	22425.9	836
159	141	0	0	0	0	22261.6	837
165	143	0	0	0	0	25199.8	838
137	124	0	0	0	0	37260.1	839
118	144	0	0	0	0	25926.2	840
132	137	0	0	0	0	30255.0	841
161	133	0	0	0	0	38947.8	842
139	146	0	0	0	0	24232.1	843
167	132	0	0	0	0	33273.8	844
131	148	0	0	0	0	34441.9	845
121	134	0	0	0	0	36199.5	846
128	135	0	0	0	0	26401.4	847
142	143	0	0	0	0	26139.0	848
134	138	0	0	0	0	28041.4	849
157	149	0	0	0	0	36603.3	850
119	134	0	0	0	0	31109.8	851
128	142	0	0	0	0	22462.0	852
153	134	0	0	0	0	33156.4	853
144	134	0	0	0	0	28347.8	854
170	157	0	0	0	0	23682.0	855
142	144	0	0	0	0	24558.7	856
138	149	0	0	0	0	26227.1	857
150	142	0	0	0	0	21277.9	858
136	166	0	0	0	0	26542.9	859
133	152	0	0	0	0	22310.4	860
145	170	0	0	0	0	29936.4	861
156	165	0	0	0	0	29750.3	862
166	145	0	0	0	0	29494.2	863
142	144	0	0	0	0	22617.4	864
133	151	0	0	0	0	25955.2	865
135	165	0	0	0	0	20767.4	866
166	157	0	0	0	0	31259.1	867
151	133	0	0	0	0	24377.4	868
162	145	0	0	0	0	23704.5	869
151	153	0	0	0	0	21920.5	870
147	151	0	0	0	0	31902.0	871
155	176	0	0	0	0	37177.9	872
164	162	0	0	0	0	36359.6	873
136	148	0	0	0	0	35923.9	874
154	167	0	0	0	0	31251.6	875
157	163	0	0	0	0	21520.0	876
166	165	0	0	0	0	31587.9	877
169	163	0	0	0	0	21068.1	878
158	179	0	0	0	0	35827.2	879
149	156	0	0	0	0	23030.8	880
156	184	0	0	0	0	23314.3	881
138	176	0	0	0	0	20787.4	882
143	163	0	0	0	0	29754.9	883
173	160	0	0	0	0	30513.8	884
166	149	0	0	0	0	24625.3	885
170	147	0	0	0	0	21345.0	886
140	167	0	0	0	0	24486.4	887
147	146	0	0	0	0	28550.2	888
164	151	0	0	0	0	22259.6	889
171	164	0	0	0	0	28017.3	890
152	167	0	0	0	0	33140.6	891
175	162	0	0	0	0	38059.5	892
151	153	0	0	0	0	26932.0	893
157	181	0	0	0	0	31893.5	894
156	174	0	0	0	0	35567.4	895
149	176	0	0	0	0	29073.9	896
163	165	0	0	0	0	25542.0	897
160	159	0	0	0	0	31842.9	898
186	158	0	0	0	0	36807.7	899
154	153	0	0	0	0	31350.1	900
189	175	0	0	0	0	37911.0	901
154	194	0	0	0	0	39162.1	902
160	169	0	0	0	0	27716.1	903
160	195	0	0	0	0	20852.7	904
157	171	0	0	0	0	36720.1	905
173	162	0	0	0	0	38087.2	906
184	185	0	0	0	0	34911.6	907
174	175	0	0	0	0	36966.5	908
180	171	0	0	0	0	21527.8	909
167	155	0	0	0	0	32598.3	910
170	166	0	0	0	0	37120.6	911
177	173	0	0	0	0	27874.8	912
159	169	0	0	0	0	38273.3	913
158	220	0	0	0	0	37129.6	914
196	195	0	0	0	0	38722.1	915
187	175	0	0	0	0	33472.3	916
193	194	0	0	0	0	33948.0	917
183	163	0	0	0	0	25299.0	918
171	166	0	0	0	0	28713.5	919
177	178	0	0	0	0	30384.1	920
175	165	0	0	0	0	21390.3	921
165	186	0	0	0	0	35286.9	922
181	179	0	0	0	0	32421.5	923
198	163	0	0	0	0	22151.3	924
160	195	0	0	0	0	28611.2	925
215	184	0	0	0	0	27808.9	926
193	193	0	0	0	0	26292.6	927
166	215	0	0	0	0	37832.2	928
182	190	0	0	0	0	32958.8	929
181	172	0	0	0	0	32269.4	930
197	177	0	0	0	0	33762.1	931
199	185	0	0	0	0	25825.4	932
178	164	0	0	0	0	27756.3	933
209	208	0	0	0	0	38334.1	934
199	183	0	0	0	0	35472.3	935
196	174	0	0	0	0	37049.3	936
161	187	0	0	0	0	20771.1	937
193	169	0	0	0	0	23662.3	938
170	161	0	0	0	0	28731.7	939
184	189	0	0	0	0	24094.6	940
188	181	0	0	0	0	37384.4	941
170	178	0	0	0	0	22235.7	942
190	220	0	0	0	0	27942.4	943
225	175	0	0	0	0	29390.1	944
192	193	0	0	0	0	37017.0	945
195	183	0	0	0	0	39126.2	946
183	217	0	0	0	0	31712.4	947
225	186	0	0	0	0	27094.4	948
225	186	0	0	0	0	21686.3	949
189	226	0	0	0	0	20806.1	950
176	200	0	0	0	0	31975.9	951
196	200	0	0	0	0	34762.8	952
184	200	0	0	0	0	29251.7	953
186	195	0	0	0	0	23039.1	954
206	190	0	0	0	0	23512.8	955
195	188	0	0	0	0	31201.7	956
197	176	0	0	0	0	27394.2	957
188	206	0	0	0	0	33565.2	958
203	194	0	0	0	0	39360.5	959
187	201	0	0	0	0	32768.6	960
213	207	0	0	0	0	35367.1	961
204	201	0	0	0	0	20429.3	962
203	195	0	0	0	0	23161.2	963
206	179	0	0	0	0	36731.6	964
182	218	0	0	0	0	36478.5	965
239	203	0	0	0	0	25262.1	966
202	211	0	0	0	0	24128.3	967
198	197	0	0	0	0	23934.5	968
202	204	0	0	0	0	24017.1	969
218	195	0	0	0	0	36954.7	970
200	223	0	0	0	0	31225.1	971
194	212	0	0	0	0	23392.8	972
202	193	0	0	0	0	34800.0	973
215	203	0	0	0	0	34708.5	974
190	224	0	0	0	0	30506.6	975
181	235	0	0	0	0	28033.2	976
210	205	0	0	0	0	35960.3	977
212	227	0	0	0	0	28619.3	978
237	221	0	0	0	0	25050.4	979
225	221	0	0	0	0	38569.1	980
238	199	0	0	0	0	39029.2	981
222	201	0	0	0	0	38042.0	982
236	202	0	0	0	0	33126.5	983
198	192	0	0	0	0	35445.9	984
221	236	0	0	0	0	27024.8	985
216	234	0	0	0	0	22003.3	986
216	218	0	0	0	0	36559.5	987
216	238	0	0	0	0	26388.3	988
225	237	0	0	0	0	29237.2	989
202	214	0	0	0	0	33868.4	990
232	216	0	0	0	0	27992.7	991
202	234	0	0	0	0	34046.7	992
223	216	0	0	0	0	23259.8	993
200	234	0	0	0	0	37171.3	994
231	210	0	0	0	0	28178.9	995
223	217	0	0	0	0	23384.7	996
259	241	0	0	0	0	21545.7	997
234	226	0	0	0	0	38284.5	998
226	225	0	0	0	0	36270.2	999
234	237	0	0	0	0	27535.3	1000
205	233	0	0	0	0	28357.3	1001
213	221	0	0	0	0	35377.5	1002
233	260	0	0	0	0	36290.8	1003
222	234	0	0	0	0	32238.2	1004
237	234	0	0	0	0	20116.1	1005
234	229	0	0	0	0	35251.5	1006
230	221	0	0	0	0	30627.2	1007
198	198	0	0	0	0	28082.7	1008
206	223	0	0	0	0	34458.0	1009
202	193	0	0	0	0	30910.9	1010
231	236	0	0	0	0	23022.3	1011
209	188	0	0	0	0	24851.4	1012
223	231	0	0	0	0	29285.0	1013
204	191	0	0	0	0	38761.4	1014
202	190	0	0	0	0	33494.6	1015
195	251	0	0	0	0	34939.4	1016
208	221	0	0	0	0	24717.5	1017
222	213	0	0	0	0	25670.8	1018
228	214	0	0	0	0	37350.4	1019
241	230	0	0	0	0	36683.6	1020
191	205	0	0	0	0	33696.1	1021
230	198	0	0	0	0	30201.6	1022
196	240	0	0	0	0	37816.7	1023
205	201	0	0	0	0	27936.1	1024
201	199	0	0	0	0	20200.1	1025
222	205	0	0	0	0	29846.8	1026
204	216	0	0	0	0	39567.3	1027
248	200	0	0	0	0	24394.2	1028
206	203	0	0	0	0	24771.4	1029
177	199	0	0	0	0	36572.4	1030
187	217	0	0	0	0	27080.8	1031
218	204	0	0	0	0	33923.7	1032
219	203	0	0	0	0	36795.2	1033
199	199	0	0	0	0	23982.5	1034
213	204	0	0	0	0	31550.6	1035
216	174	0	0	0	0	21528.4	1036
189	184	0	0	0	0	24891.1	1037
176	203	0	0	0	0	34057.6	1038
205	236	0	0	0	0	20560.1	1039
185	216	0	0	0	0	32853.1	1040
201	188	0	0	0	0	30184.2	1041
204	174	0	0	0	0	26922.6	1042
187	195	0	0	0	0	21299.8	1043
197	168	0	0	0	0	37009.0	1044
188	189	0	0	0	0	25656.4	1045
179	199	0	0	0	0	26250.9	1046
196	183	0	0	0	0	38961.5	1047
193	189	0	0	0	0	20199.9	1048
201	209	0	0	0	0	22787.2	1049
184	184	0	0	0	0	22370.9	1050
177	174	0	0	0	0	30326.9	1051
186	192	0	0	0	0	32401.7	1052
212	196	0	0	0	0	36442.5	1053
191	179	0	0	0	0	37413.9	1054
208	180	0	0	0	0	34331.7	1055
180	184	0	0	0	0	27316.2	1056
195	161	0	0	0	0	33336.9	1057
197	178	0	0	0	0	35366.8	1058
197	177	0	0	0	0	20974.9	1059
185	168	0	0	0	0	30045.3	1060
194	177	0	0	0	0	39119.8	1061
184	206	0	0	0	0	23427.7	1062
182	161	0	0	0	0	20456.2	1063
196	212	0	0	0	0	24560.3	1064
181	171	0	0	0	0	34624.5	1065
185	168	0	0	0	0	35372.6	1066
172	204	0	0	0	0	21481.8	1067
177	182	0	0	0	0	25856.6	1068
171	187	0	0	0	0	29343.7	1069
172	178	0	0	0	0	33355.5	1070
176	186	0	0	0	0	38461.0	1071
182	186	0	0	0	0	30418.2	1072
173	180	0	0	0	0	35361.9	1073
177	230	0	0	0	0	27049.4	1074
186	203	0	0	0	0	23619.2	1075
183	168	0	0	0	0	36520.2	1076
174	187	0	0	0	0	29846.7	1077
172	173	0	0	0	0	25297.0	1078
173	178	0	0	0	0	31287.3	1079
188	169	0	0	0	0	25799.0	1080
181	155	0	0	0	0	31004.2	1081
160	165	0	0	0	0	29450.9	1082
170	172	0	0	0	0	26463.7	1083
165	183	0	0	0	0	25020.4	1084
184	160	0	0	0	0	25349.9	1085
193	169	0	0	0	0	32542.1	1086
168	158	0	0	0	0	26217.1	1087
169	183	0	0	0	0	27147.0	1088
170	166	0	0	0	0	23770.6	1089
175	168	0	0	0	0	29371.9	1090
139	169	0	0	0	0	22070.8	1091
184	186	0	0	0	0	22878.2	1092
191	198	0	0	0	0	34307.0	1093
177	170	0	0	0	0	28347.3	1094
187	166	0	0	0	0	28462.4	1095
156	167	0	0	0	0	31799.5	1096
176	192	0	0	0	0	27006.0	1097
154	151	0	0	0	0	26862.8	1098
164	172	0	0	0	0	31649.2	1099
183	170	0	0	0	0	32585.1	1100
164	154	0	0	0	0	30175.3	1101
179	164	0	0	0	0	34408.3	1102
181	182	0	0	0	0	28136.8	1103
133	169	0	0	0	0	30612.0	1104
160	166	0	0	0	0	26107.9	1105
153	169	0	0	0	0	24495.5	1106
162	150	0	0	0	0	27401.5	1107
143	160	0	0	0	0	37740.8	1108
158	157	0	0	0	0	29769.6	1109
148	169	0	0	0	0	38669.9	1110
148	140	0	0	0	0	38226.1	1111
170	163	0	0	0	0	24531.0	1112
151	161	0	0	0	0	33379.1	1113
157	161	0	0	0	0	33833.7	1114
145	160	0	0	0	0	25436.5	1115
165	147	0	0	0	0	26276.4	1116
177	150	0	0	0	0	28612.9	1117
154	168	0	0	0	0	21244.7	1118
172	154	0	0	0	0	26986.7	1119
146	148	0	0	0	0	36917.4	1120
145	171	0	0	0	0	31211.3	1121
169	146	0	0	0	0	21795.2	1122
167	134	0	0	0	0	30946.1	1123
167	152	0	0	0	0	39319.8	1124
162	177	0	0	0	0	28133.4	1125
145	165	0	0	0	0	31513.2	1126
142	159	0	0	0	0	26448.0	1127
178	163	0	0	0	0	31519.3	1128
144	155	0	0	0	0	22728.9	1129
166	162	0	0	0	0	29628.5	1130
132	163	0	0	0	0	21717.9	1131
154	175	0	0	0	0	32310.8	1132
148	152	0	0	0	0	32274.5	1133
154	154	0	0	0	0	37624.8	1134
158	147	0	0	0	0	39061.2	1135
149	157	0	0	0	0	23886.3	1136
152	150	0	0	0	0	22516.9	1137
146	152	0	0	0	0	37426.0	1138
136	141	0	0	0	0	32747.2	1139
137	157	0	0	0	0	20158.2	1140
153	139	0	0	0	0	39976.2	1141
150	149	0	0	0	0	32430.8	1142
133	160	0	0	0	0	23636.6	1143
137	151	0	0	0	0	35275.8	1144
147	148	0	0	0	0	30828.5	1145
167	141	0	0	0	0	22542.0	1146
150	149	0	0	0	0	27479.6	1147
154	116	0	0	0	0	21201.9	1148
148	159	0	0	0	0	24299.5	1149
157	143	0	0	0	0	22539.3	1150
150	147	0	0	0	0	35432.8	1151
133	150	0	0	0	0	27359.5	1152
114	157	0	0	0	0	23377.6	1153
147	139	0	0	0	0	37725.9	1154
131	120	0	0	0	0	32630.8	1155
124	132	0	0	0	0	29051.2	1156
140	145	0	0	0	0	35493.7	1157
137	158	0	0	0	0	31654.6	1158
121	147	0	0	0	0	20884.6	1159
118	132	0	0	0	0	21691.4	1160
157	137	0	0	0	0	36421.4	1161
130	147	0	0	0	0	27960.7	1162
134	141	0	0	0	0	37731.3	1163
139	150	0	0	0	0	38638.1	1164
172	146	0	0	0	0	21643.2	1165
140	132	0	0	0	0	28326.6	1166
118	115	0	0	0	0	23822.7	1167
128	133	0	0	0	0	24680.4	1168
140	148	0	0	0	0	32632.2	1169
138	155	0	0	0	0	38301.4	1170
154	121	0	0	0	0	31036.7	1171
131	139	0	0	0	0	27380.1	1172
115	134	0	0	0	0	27893.8	1173
131	130	0	0	0	0	27537.7	1174
146	133	0	0	0	0	27981.1	1175
111	142	0	0	0	0	39159.3	1176
154	116	0	0	0	0	27055.9	1177
140	134	0	0	0	0	36367.2	1178
114	113	0	0	0	0	32524.7	1179
137	118	0	0	0	0	26231.7	1180
129	119	0	0	0	0	24723.1	1181
126	121	0	0	0	0	25685.5	1182
120	125	0	0	0	0	35938.8	1183
139	120	0	0	0	0	38232.2	1184
139	124	0	0	0	0	26648.5	1185
125	143	0	0	0	0	31220.7	1186
141	135	0	0	0	0	20267.1	1187
139	125	0	0	0	0	39555.5	1188
134	133	0	0	0	0	22519.1	1189
146	118	0	0	0	0	25792.1	1190
116	136	0	0	0	0	35345.8	1191
127	116	0	0	0	0	38537.3	1192
131	123	0	0	0	0	30707.1	1193
125	130	0	0	0	0	21036.7	1194
137	119	0	0	0	0	28037.0	1195
135	125	0	0	0	0	25632.7	1196
116	122	0	0	0	0	24458.6	1197
116	114	0	0	0	0	20708.8	1198
119	129	0	0	0	0	35282.4	1199
127	137	0	0	0	0	33069.2	1200
108	111	0	0	0	0	34858.3	1201
126	137	0	0	0	0	22300.4	1202
120	124	0	0	0	0	27914.9	1203
117	129	0	0	0	0	35565.9	1204
116	129	0	0	0	0	33461.3	1205
119	127	0	0	0	0	32838.8	1206
114	121	0	0	0	0	28993.9	1207
118	121	0	0	0	0	34710.6	1208
127	121	0	0	0	0	36482.3	1209
114	130	0	0	0	0	31900.6	1210
98	116	0	0	0	0	23421.3	1211
128	112	0	0	0	0	34483.2	1212
95	126	0	0	0	0	32764.9	1213
89	90	0	0	0	0	32882.3	1214
106	114	0	0	0	0	35943.8	1215
116	123	0	0	0	0	27724.5	1216
106	108	0	0	0	0	21549.8	1217
121	119	0	0	0	0	35514.0	1218
98	128	0	0	0	0	28287.0	1219
130	107	0	0	0	0	34422.8	1220
121	119	0	0	0	0	36531.3	1221
121	122	0	0	0	0	24504.9	1222
129	97	0	0	0	0	30745.6	1223
102	128	0	0	0	0	30793.1	1224
115	119	0	0	0	0	39889.7	1225
103	127	0	0	0	0	23299.1	1226
107	110	0	0	0	0	23404.2	1227
106	123	0	0	0	0	38099.4	1228
106	127	0	0	0	0	28846.8	1229
113	123	0	0	0	0	21813.7	1230
127	125	0	0	0	0	20434.8	1231
107	116	0	0	0	0	24444.2	1232
97	115	0	0	0	0	35266.4	1233
109	101	0	0	0	0	21899.8	1234
107	113	0	0	0	0	33332.2	1235
108	103	0	0	0	0	22554.4	1236
125	106	0	0	0	0	32369.2	1237
118	133	0	0	0	0	20948.3	1238
109	113	0	0	0	0	26598.5	1239
110	113	0	0	0	0	24578.3	1240
105	118	0	0	0	0	30223.4	1241
115	106	0	0	0	0	21363.1	1242
94	104	0	0	0	0	22455.6	1243
116	100	0	0	0	0	28472.2	1244
135	115	0	0	0	0	34326.4	1245
98	112	0	0	0	0	29519.1	1246
110	87	0	0	0	0	32230.7	1247
109	93	0	0	0	0	28926.1	1248
106	99	0	0	0	0	38748.1	1249
97	84	0	0	0	0	39346.8	1250
95	99	0	0	0	0	39450.6	1251
104	109	0	0	0	0	25438.4	1252
114	104	0	0	0	0	36459.1	1253
99	108	0	0	0	0	25786.4	1254
96	122	0	0	0	0	27438.0	1255
120	92	0	0	0	0	29333.6	1256
118	103	0	0	0	0	36951.5	1257
114	89	0	0	0	0	26616.2	1258
102	122	0	0	0	0	31551.5	1259
106	111	0	0	0	0	27131.6	1260
107	108	0	0	0	0	39076.3	1261
113	80	0	0	0	0	36616.9	1262
112	107	0	0	0	0	20840.5	1263
121	111	0	0	0	0	24573.1	1264
93	90	0	0	0	0	26011.6	1265
102	97	0	0	0	0	23321.0	1266
89	104	0	0	0	0	25653.7	1267
105	92	0	0	0	0	32890.8	1268
105	122	0	0	0	0	36918.8	1269
103	124	0	0	0	0	32646.8	1270
118	100	0	0	0	0	38300.4	1271
99	84	0	0	0	0	29715.0	1272
90	98	0	0	0	0	25849.3	1273
86	104	0	0	0	0	35203.4	1274
92	84	0	0	0	0	29871.1	1275
86	93	0	0	0	0	23032.1	1276
116	107	0	0	0	0	31321.6	1277
97	104	0	0	0	0	34324.4	1278
94	99	0	0	0	0	37011.3	1279
103	87	0	0	0	0	25516.1	1280
108	107	0	0	0	0	25928.5	1281
94	87	0	0	0	0	21448.0	1282
98	103	0	0	0	0	21365.8	1283
92	93	0	0	0	0	32554.2	1284
82	101	0	0	0	0	20381.7	1285
74	83	0	0	0	0	32970.6	1286
98	99	0	0	0	0	21137.4	1287
89	99	0	0	0	0	34474.1	1288
97	84	0	0	0	0	22269.2	1289
77	107	0	0	0	0	32447.8	1290
94	108	0	0	0	0	30924.5	1291
88	90	0	0	0	0	39854.8	1292
96	81	0	0	0	0	35400.5	1293
88	93	0	0	0	0	23826.6	1294
91	87	0	0	0	0	38217.6	1295
94	90	0	0	0	0	27510.2	1296
107	74	0	0	0	0	28293.2	1297
82	87	0	0	0	0	38411.0	1298
102	81	0	0	0	0	28449.9	1299
76	98	0	0	0	0	32785.9	1300
89	87	0	0	0	0	22970.3	1301
92	77	0	0	0	0	31105.8	1302
104	84	0	0	0	0	20546.2	1303
99	71	0	0	0	0	25797.5	1304
98	92	0	0	0	0	32033.8	1305
84	85	0	0	0	0	33540.6	1306
109	90	0	0	0	0	30243.0	1307
92	98	0	0	0	0	34826.9	1308
106	89	0	0	0	0	20401.4	1309
78	115	0	0	0	0	28553.2	1310
88	87	0	0	0	0	39468.4	1311
89	103	0	0	0	0	32622.9	1312
103	88	0	0	0	0	25388.7	1313
96	85	0	0	0	0	31338.0	1314
78	92	0	0	0	0	32762.8	1315
83	81	0	0	0	0	36964.4	1316
83	87	0	0	0	0	37926.6	1317
99	102	0	0	0	0	22865.4	1318
100	107	0	0	0	0	37317.9	1319
96	92	0	0	0	0	20990.2	1320
81	77	0	0	0	0	39012.9	1321
71	88	0	0	0	0	23357.1	1322
87	74	0	0	0	0	33434.7	1323
81	79	0	0	0	0	20318.6	1324
82	88	0	0	0	0	39514.3	1325
83	93	0	0	0	0	22831.3	1326
90	89	0	0	0	0	21780.0	1327
94	96	0	0	0	0	34411.0	1328
73	100	0	0	0	0	31329.6	1329
78	78	0	0	0	0	35257.2	1330
90	69	0	0	0	0	21905.3	1331
77	93	0	0	0	0	35128.1	1332
100	100	0	0	0	0	35208.0	1333
87	84	0	0	0	0	24666.5	1334
99	89	0	0	0	0	28277.1	1335
79	102	0	0	0	0	30580.3	1336
93	76	0	0	0	0	35065.1	1337
91	84	0	0	0	0	24778.8	1338
74	84	0	0	0	0	39273.5	1339
72	83	0	0	0	0	25620.9	1340
79	88	0	0	0	0	30170.1	1341
88	92	0	0	0	0	27432.0	1342
83	72	0	0	0	0	20661.9	1343
82	86	0	0	0	0	21321.1	1344
80	63	0	0	0	0	39328.1	1345
90	84	0	0	0	0	22655.8	1346
82	62	0	0	0	0	27775.0	1347
73	62	0	0	0	0	30182.1	1348
75	80	0	0	0	0	32807.1	1349
85	81	0	0	0	0	35550.9	1350
102	75	0	0	0	0	27055.3	1351
74	78	0	0	0	0	36550.4	1352
84	90	0	0	0	0	34870.7	1353
68	83	0	0	0	0	21713.6	1354
93	88	0	0	0	0	22586.6	1355
55	77	0	0	0	0	27642.3	1356
69	85	0	0	0	0	21362.2	1357
76	81	0	0	0	0	35894.8	1358
67	72	0	0	0	0	32092.6	1359
71	69	0	0	0	0	22884.8	1360
88	79	0	0	0	0	21697.2	1361
79	74	0	0	0	0	37116.8	1362
79	73	0	0	0	0	31841.6	1363
73	77	0	0	0	0	23007.8	1364
60	72	0	0	0	0	25570.8	1365
70	73	0	0	0	0	38085.6	1366
72	67	0	0	0	0	39835.3	1367
69	76	0	0	0	0	37393.3	1368
78	82	0	0	0	0	28188.1	1369
68	66	0	0	0	0	31503.6	1370
73	61	0	0	0	0	37138.1	1371
85	84	0	0	0	0	33959.9	1372
71	83	0	0	0	0	34265.9	1373
74	58	0	0	0	0	23418.2	1374
68	85	0	0	0	0	30917.7	1375
71	83	0	0	0	0	20873.3	1376
71	72	0	0	0	0	31894.5	1377
80	78	0	0	0	0	24824.7	1378
87	80	0	0	0	0	37882.8	1379
72	70	0	0	0	0	23854.9	1380
65	68	0	0	0	0	30328.9	1381
60	81	0	0	0	0	30785.5	1382
72	86	0	0	0	0	20496.7	1383
66	67	0	0	0	0	38884.8	1384
67	79	0	0	0	0	24167.6	1385
86	73	0	0	0	0	30888.9	1386
76	70	0	0	0	0	20857.2	1387
78	68	0	0	0	0	22600.5	1388
53	58	0	0	0	0	23686.5	1389
63	68	0	0	0	0	26641.9	1390
79	63	0	0	0	0	21011.1	1391
69	71	0	0	0	0	34257.2	1392
62	69	0	0	0	0	22471.1	1393
68	72	0	0	0	0	21785.6	1394
85	69	0	0	0	0	30504.8	1395
55	61	0	0	0	0	36027.6	1396
68	65	0	0	0	0	26036.5	1397
63	72	0	0	0	0	33407.6	1398
54	55	0	0	0	0	34803.3	1399
62	79	0	0	0	0	24866.3	1400
55	63	0	0	0	0	35937.6	1401
59	66	0	0	0	0	37722.2	1402
69	71	0	0	0	0	32616.4	1403
74	75	0	0	0	0	39001.2	1404
82	70	0	0	0	0	22193.1	1405
66	68	0	0	0	0	26918.0	1406
66	64	0	0	0	0	39648.5	1407
73	59	0	0	0	0	35524.1	1408
70	63	0	0	0	0	28811.6	1409
66	68	0	0	0	0	37105.1	1410
63	68	0	0	0	0	36618.8	1411
67	69	0	0	0	0	27277.0	1412
59	74	0	0	0	0	26176.5	1413
77	62	0	0	0	0	35197.6	1414
72	52	0	0	0	0	23730.5	1415
66	66	0	0	0	0	29051.7	1416
58	70	0	0	0	0	36194.3	1417
67	74	0	0	0	0	26656.7	1418
70	66	0	0	0	0	24033.7	1419
49	71	0	0	0	0	28741.2	1420
56	79	0	0	0	0	27173.8	1421
59	61	0	0	0	0	26275.1	1422
75	72	0	0	0	0	36612.6	1423
73	56	0	0	0	0	26391.0	1424
67	73	0	0	0	0	21996.0	1425
55	68	0	0	0	0	37965.1	1426
58	56	0	0	0	0	28430.4	1427
70	53	0	0	0	0	33622.0	1428
59	71	0	0	0	0	26681.5	1429
67	79	0	0	0	0	24395.0	1430
63	47	0	0	0	0	27633.3	1431
57	58	0	0	0	0	23209.1	1432
57	51	0	0	0	0	25388.5	1433
59	62	0	0	0	0	30991.8	1434
60	50	0	0	0	0	39002.5	1435
71	58	0	0	0	0	22008.8	1436
58	70	0	0	0	0	29066.1	1437
45	57	0	0	0	0	30564.2	1438
63	71	0	0	0	0	23658.5	1439
